LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
50000,2,2,1,67,-1,-1,-1,-1,-1,-1,8558,10029,9503,9281,8894,10318,4222,7543,5907,2464,3756,8747,0
300000,2,3,1,53,-1,-1,-1,-1,-1,-1,150075,197741,225904,258535,253879,229894,100706,120957,147536,61139,28921,81796,0
100000,2,3,3,23,-1,-1,0,-1,1,0,16709,18801,18002,18901,20789,20959,9398,9593,9352,14793,14185,5478,0
80000,2,1,1,26,3,1,1,4,3,1,5915,6705,6510,6856,5372,5367,1818,1559,2321,3623,2892,3104,1
80000,2,3,2,33,2,-1,-1,-1,0,-1,30170,25396,28120,25738,21391,21861,3048,4729,24265,20069,3305,12919,0
30000,1,3,3,60,0,-1,-1,-1,-1,-1,4330,3929,3736,3474,4143,3427,1205,2385,3316,888,942,1675,0
200000,1,2,2,38,-1,0,2,1,0,-1,48181,54792,65408,64350,70332,78816,34093,44504,23588,41685,19515,30412,0
300000,2,2,1,60,-1,-1,0,-1,-1,0,50153,41836,43474,43389,57180,67110,29176,37607,34806,11034,32931,20962,1
300000,1,3,1,61,0,0,1,-1,-1,-1,118887,78903,97254,67474,78983,108147,106502,15477,56071,25908,15169,35286,0
30000,2,3,1,37,2,0,0,0,0,-1,3486,4224,4167,4292,5032,6124,1044,1532,3255,3309,4152,1419,1
50000,2,3,1,58,1,1,1,4,2,0,15228,14711,14984,16474,15325,16412,10930,3167,6154,2714,3963,7828,0
30000,1,2,1,58,3,0,2,5,0,3,10154,10774,13230,11838,8385,8006,3960,5662,9389,2256,4312,4068,1
50000,2,2,2,55,2,1,5,2,1,1,4619,3391,3032,2680,2282,2299,1445,384,1006,237,1259,1400,0
50000,2,3,2,30,1,3,0,0,-1,2,14476,15678,16987,20107,24673,24460,9116,12835,12120,15521,15855,18101,1
150000,2,1,1,55,3,0,0,0,-1,-1,80478,68564,64927,67572,68781,78418,56393,40140,12674,29397,16192,18993,0
30000,1,3,1,28,0,1,-1,2,-1,-1,3496,3739,4008,3071,3103,2203,502,959,2425,1606,1583,1492,0
300000,2,1,1,31,-1,-1,2,-1,-1,-1,104021,98115,97030,90997,90724,74686,16901,79287,33597,64437,53386,45581,0
20000,2,2,1,45,0,-1,-1,-1,0,-1,1819,1783,2008,1994,2247,2076,599,1262,1477,888,580,758,0
10000,2,2,2,58,-1,-1,-1,-1,-1,0,2334,1905,2140,1981,2142,1854,1459,1183,1701,943,1362,1384,0
300000,2,1,1,25,-1,-1,-1,-1,-1,-1,61551,46961,47412,35298,36195,31747,53116,29953,38879,25802,26052,8524,0
150000,1,2,2,57,2,0,0,0,0,2,49623,40296,46671,38432,44346,42259,34232,9965,30332,18728,20090,6323,1
50000,1,1,1,48,1,1,1,2,0,0,5610,4867,5826,5351,4339,3503,4184,665,978,2735,2656,2419,0
100000,2,1,1,38,-1,0,-1,-1,-1,2,64137,73523,90568,103165,102319,120000,23522,59905,67950,34808,78069,50637,0
30000,2,1,2,47,2,-1,3,3,0,-1,16859,15139,15535,14877,13103,14385,13601,8766,2731,8953,5233,5079,1
30000,2,1,2,59,1,1,1,-1,-1,1,12350,11863,12386,13133,16289,18800,3422,1941,7213,7712,4582,10179,0
80000,2,2,1,27,3,0,2,-1,0,0,6368,7522,7918,8644,10294,9994,2960,793,1311,6743,4023,3910,0
50000,1,2,1,45,0,0,1,0,-1,-1,4094,4578,4911,4688,3931,3731,929,3887,2257,2238,2345,1043,0
100000,1,1,2,53,-1,-1,1,-1,-1,-1,52170,42055,39033,38810,45892,53850,20388,24089,22577,8246,33736,23893,0
30000,1,1,1,62,-1,-1,1,1,-1,1,2316,2708,2634,2858,2969,3025,929,1891,600,2084,1513,728,0
150000,1,2,2,45,1,0,6,-1,1,0,73349,91637,103421,110231,97485,121726,39647,57259,31897,77037,20136,13826,0
200000,1,1,2,27,2,4,3,3,1,2,108847,115311,94030,99873,81422,67652,66796,53925,36443,46348,37531,10612,1
30000,2,2,2,25,-1,-1,0,0,-1,-1,8297,8115,7967,8701,9816,11195,1144,4481,1755,2824,7975,6310,0
10000,2,2,0,69,-1,-1,1,-1,1,-1,2983,2550,2810,2514,1726,1365,573,1042,1226,1095,1124,382,1
80000,2,3,2,50,-1,-1,1,0,0,-1,50676,65178,52342,44752,54743,43557,40661,41282,44450,9968,42126,33087,0
200000,2,1,1,54,0,-1,-1,0,0,0,32408,38886,47950,44691,41177,46125,22464,11053,36951,13569,31169,14162,0
150000,1,1,2,41,1,4,0,4,-1,1,13713,7143,5176,5887,3898,5142,2738,3871,2759,4298,2749,2107,0
150000,2,1,1,60,-1,2,2,1,0,-1,40377,53026,49963,36926,41386,44763,34036,14273,37935,7170,10663,36531,1
80000,1,3,1,49,-1,-1,-1,-1,-1,-1,13327,12565,13523,17004,13055,12444,7930,9159,3461,14222,8345,7214,0
50000,1,2,1,57,0,0,1,0,0,2,2965,3434,2174,2771,3318,3391,883,2738,859,1446,634,362,0
100000,1,2,2,50,0,3,5,2,6,5,31628,19738,21604,19459,15477,15805,3192,9255,7938,10688,6805,6624,0
30000,1,2,1,29,2,-1,0,0,0,-1,9622,8406,7832,7977,10231,9939,6619,1684,5435,1203,7323,6030,0
150000,2,2,2,40,0,1,4,3,7,2,19216,18435,18443,16630,15543,19725,9764,12259,11768,10277,8164,7877,0
30000,2,3,2,56,0,1,2,2,-1,3,3005,2844,2762,3196,3052,3624,2556,523,1215,573,2027,1245,0
50000,2,1,1,27,3,4,2,7,4,7,25791,28065,24664,28349,30383,27960,12180,8109,3831,15170,10311,6102,1
80000,2,2,2,64,2,2,7,3,1,7,28029,34083,40391,37437,31999,34599,17281,7572,14699,6986,14321,3410,0
80000,2,4,2,51,1,4,3,3,3,2,36512,31225,28112,26170,21682,18146,7225,12512,10313,15282,11274,10081,1
100000,2,1,1,40,1,1,3,2,4,2,33240,41930,32156,30594,31925,33653,7376,29536,6116,11577,24318,8781,1
80000,2,1,2,69,1,0,-1,-1,1,0,11018,11021,12981,12436,13787,15625,9338,6312,9769,10149,8797,3853,0
300000,2,1,2,61,0,-1,-1,0,-1,-1,108198,97047,72863,76627,90592,77006,66326,67155,45716,24264,72089,26583,1
200000,1,3,2,44,-1,-1,0,-1,-1,-1,74813,63772,56790,47353,45252,33053,23542,20260,32713,5173,40584,27371,0
300000,2,4,1,55,2,2,5,4,2,2,134034,100781,111869,119333,122519,128186,52993,18520,45429,32562,57323,64047,0
100000,2,2,2,59,-1,-1,0,1,-1,0,19127,28357,28089,29809,26989,20729,12300,20300,23801,7098,16037,9394,0
150000,1,4,2,47,5,5,1,0,5,3,57168,68984,65304,59985,56060,38408,32539,7472,18820,13338,35761,3650,0
100000,2,1,1,66,-1,0,-1,-1,-1,1,15571,12600,8033,9430,10514,9423,1815,8417,860,7883,1186,3002,0
80000,2,2,1,25,-1,-1,-1,-1,-1,-1,15971,14829,11693,14647,15788,17330,1897,6500,4881,5538,8134,15166,0
50000,2,2,1,52,1,-1,-1,-1,-1,0,26052,24922,26950,20253,12960,20377,20540,3092,15149,6418,8636,4679,0
100000,1,1,2,53,-1,-1,-1,0,-1,-1,25445,27324,31640,32629,30892,28446,4959,6388,6992,5563,17343,8623,0
10000,1,2,1,30,4,4,3,6,3,1,1269,1536,1486,1577,1422,1640,229,612,576,1053,188,795,1
10000,1,2,2,60,-1,-1,0,1,-1,0,2761,2908,3584,3187,3556,3239,685,506,3041,2611,2126,2327,1
300000,2,2,2,53,-1,-1,-1,0,-1,0,26051,38196,46211,42959,38474,42825,7745,13583,11931,28505,8650,14289,0
10000,2,3,2,60,1,-1,0,0,-1,-1,4049,3726,4497,3968,4194,3917,545,804,3752,2477,2740,817,0
100000,2,1,1,36,0,1,3,0,-1,0,61300,62675,43351,47026,38096,46168,24279,43242,15405,14020,33932,24655,0
100000,2,1,1,54,-1,0,2,3,0,1,42595,54115,47068,32132,38558,35475,34700,13787,6873,3876,20747,25557,0
30000,1,3,1,29,-1,-1,-1,-1,-1,0,12379,8713,7376,7484,7277,9277,7653,5535,1966,1835,3545,3445,0
300000,1,2,1,49,-1,-1,0,-1,-1,-1,114512,84445,87310,100028,76912,67124,19869,67381,28221,19603,43042,55750,0
30000,2,2,1,53,-1,-1,-1,-1,-1,-1,16477,18024,16467,12983,12659,14270,5196,6102,5887,5686,10746,7857,0
300000,1,2,2,60,-1,0,-1,-1,-1,-1,144233,170726,179891,148771,127738,123633,30029,79251,135069,91606,100987,17961,0
200000,2,3,2,55,-1,-1,-1,-1,0,-1,120203,116394,119921,118885,121323,136572,95935,79002,70126,55990,72424,81178,0
50000,2,1,2,35,2,5,5,2,5,3,5319,5863,5710,5563,5644,5215,2744,3509,1573,2567,1031,496,0
30000,2,1,2,65,-1,-1,1,-1,-1,0,8566,7887,7682,8326,7547,6276,3247,5220,6152,1822,6625,3986,0
50000,2,2,1,40,-1,-1,-1,-1,-1,-1,15144,17745,13538,14969,18553,21013,4688,7376,8946,2052,7549,10937,0
80000,1,1,2,55,3,0,1,0,0,2,9589,11423,9524,9307,12720,12510,4492,5095,6851,7494,9491,8936,1
50000,2,3,1,42,-1,-1,-1,0,-1,-1,16844,14161,11998,9810,8906,7431,2536,3984,3161,4769,5877,1150,0
1000000,2,1,2,46,2,0,3,4,0,0,118824,120286,124795,139650,136963,183612,83777,85753,45646,40927,29950,72941,0
30000,1,2,1,50,-1,-1,-1,-1,-1,-1,5043,5090,5082,4898,4830,5460,2459,4206,2521,3569,3515,3522,0
200000,2,2,2,52,-1,-1,-1,-1,-1,-1,31496,27973,32777,32249,29921,29647,23708,8151,21919,22969,7684,17371,0
30000,2,1,2,24,5,6,4,5,4,4,6024,6659,5164,5990,4791,5624,2213,3837,2155,2427,2040,3045,1
1000000,1,1,1,68,0,1,1,1,0,1,268797,253422,216716,230884,195274,220458,230371,88182,142349,125970,31373,123969,0
30000,1,1,1,35,0,0,-1,0,0,0,15581,11655,12128,9933,8532,8544,11490,7148,6215,3803,1619,4771,0
80000,1,2,2,50,1,3,1,-1,3,1,6253,7224,7164,8400,6748,5706,4669,1647,5137,2724,5918,3841,1
100000,1,1,1,69,0,-1,-1,-1,-1,-1,26236,29391,34452,24968,26713,27010,15796,11030,30036,3746,4019,12081,0
20000,1,3,2,43,6,1,2,6,2,5,11784,9990,11508,9504,9740,13600,833,3303,4459,2837,864,5387,1
200000,1,2,1,63,0,0,-1,-1,-1,-1,61900,56713,58023,52586,64327,58608,54800,28044,24884,34992,53388,37182,0
50000,2,1,1,51,0,1,4,1,1,2,13934,10616,11499,10120,9571,8320,1542,5633,7387,1470,6029,5038,0
100000,2,1,2,30,-1,0,0,0,1,0,45971,54932,54415,70961,81980,108460,6272,21657,30016,48505,54307,85072,0
100000,1,1,2,56,0,1,-1,-1,-1,-1,24744,27768,24054,27879,28296,21529,8875,23380,11519,8949,15665,19054,0
100000,2,2,2,36,-1,0,-1,-1,-1,0,25065,23069,27163,26205,28707,27403,6130,20140,7432,6016,10733,4755,0
20000,1,3,2,63,-1,1,-1,-1,-1,-1,1076,1011,1033,753,615,621,363,867,590,358,507,480,0
30000,2,2,2,25,0,-1,-1,-1,-1,-1,2857,2904,3097,2940,3152,3026,536,1876,1559,2606,1293,1343,0
30000,1,2,1,30,3,3,4,3,1,2,14278,12210,11684,13019,16798,16763,7397,5208,8717,8664,5489,12258,0
50000,1,2,2,47,0,0,1,2,2,3,17297,13965,14576,14164,10751,12356,9894,11448,5811,5682,8851,6008,1
30000,2,2,1,26,-1,-1,-1,-1,-1,-1,6017,6327,5608,4925,4299,4585,1011,4424,2478,3119,1182,1347,0
300000,2,3,2,54,2,1,0,0,0,3,97983,82841,89717,70314,76166,82308,77696,50065,53672,31065,23097,10504,0
100000,2,1,2,44,1,-1,-1,-1,-1,-1,48165,37122,41258,32519,41967,47988,17385,5533,11983,25713,35108,29870,1
100000,2,3,1,51,-1,1,-1,0,0,4,54873,58860,67015,68403,72394,58805,31736,43286,31652,11111,18024,10966,0
50000,2,1,2,57,-1,-1,-1,-1,-1,-1,16082,12018,10245,9691,9537,10144,7249,5428,8148,5873,6955,3611,0
50000,1,1,1,41,-1,-1,0,-1,0,-1,27064,27066,28400,31303,28574,23071,11289,11996,25095,10971,11007,5920,0
80000,2,3,2,25,-1,-1,-1,-1,0,0,21037,22540,21945,25507,26076,25645,4034,8513,17661,15484,18130,13057,0
50000,2,2,1,59,-1,0,-1,2,0,0,5359,6672,6898,5736,5328,5637,3250,3696,6092,2553,595,2639,0
50000,2,1,2,65,0,3,3,1,3,-1,15550,15895,14864,17318,21812,20810,5571,9337,5190,8798,9295,5763,1
80000,2,1,0,40,-1,-1,-1,-1,-1,-1,12884,13437,11389,12415,7552,7399,7373,6955,2657,9060,5085,6081,0
80000,1,1,2,67,-1,-1,-1,-1,-1,-1,6260,7221,7157,6636,5149,5510,3535,1112,6039,4822,1517,2071,0
1000000,2,1,2,56,0,-1,-1,1,-1,-1,347709,427942,474857,443879,344481,371018,257599,223352,323216,147939,67278,333182,0
30000,2,4,1,69,1,-1,3,-1,0,-1,11415,11611,8461,10149,9697,8942,8031,6381,5928,1141,2064,3953,1
80000,1,2,2,60,1,-1,1,3,0,0,9789,7973,7949,8307,8001,7217,2494,4307,2003,7058,2135,4544,0
30000,2,2,2,52,0,1,1,-1,0,0,15878,13191,13929,12148,15513,17179,7555,5395,8669,3561,4625,9226,0
50000,1,2,2,56,2,2,3,0,1,3,25552,35469,29568,31452,30281,28989,17437,25512,8901,5918,6826,5813,0
150000,2,1,2,57,6,7,5,7,7,7,56622,63441,63508,62443,69356,59769,14452,16720,4219,17398,12261,8529,1
30000,2,1,1,21,-1,0,-1,0,0,1,3268,3391,3231,2708,3048,3138,612,1162,834,1166,2706,637,0
100000,1,2,2,38,4,1,4,3,3,1,40392,43855,46113,48186,41069,46882,16225,27866,14882,18808,7777,14667,0
80000,2,2,2,39,3,2,3,4,3,3,39573,29275,30685,30966,30684,33885,9286,18835,14380,17980,12921,4113,1
20000,1,1,1,65,-1,0,1,-1,-1,-1,5916,6637,4699,4765,5366,4012,4011,2000,1102,3333,1219,2659,0
500000,1,2,2,25,3,-1,1,-1,-1,0,143399,136296,86038,80298,92627,76278,105553,14490,56526,63674,65406,18596,0
80000,2,2,2,26,-1,-1,-1,-1,-1,-1,39735,45400,28720,33875,32407,26005,27249,25874,19610,15654,20398,10941,0
200000,2,1,1,43,0,-1,-1,0,-1,-1,47989,56718,61460,66678,90148,105620,13975,40214,47557,31503,23166,42862,0
80000,2,2,1,37,1,-1,3,2,3,-1,5219,5823,4564,4467,5224,5493,3698,2370,906,702,2306,3106,0
500000,2,2,2,36,0,1,-1,0,0,-1,246261,223350,261672,224270,210818,232388,147669,109994,38716,48772,81955,98418,0
50000,2,4,1,67,1,3,-1,0,1,4,3156,3558,2617,2348,1948,2000,1356,2499,392,1666,588,1317,0
80000,1,3,1,29,3,1,0,1,3,2,44275,46601,49096,52306,51220,38908,24484,7944,26551,13546,29350,11297,1
200000,2,1,2,46,3,1,1,1,1,1,58216,56579,47645,48129,46687,56996,12303,18035,18090,34828,22517,48712,0
50000,1,1,2,63,0,1,0,1,3,2,11569,9528,8017,7954,8136,7226,1704,4627,5823,6834,4268,3038,0
50000,2,2,1,56,1,3,-1,3,1,0,4044,4924,4408,5236,5901,5891,2466,1130,2846,2236,761,2096,0
1000000,2,2,2,49,1,0,0,0,-1,1,579631,683769,577790,661704,685477,537386,56058,484141,95732,425831,146184,69691,0
100000,1,3,1,46,4,0,0,-1,-1,0,45719,44051,38226,31649,21847,23037,32597,21235,15039,18109,5500,2742,1
150000,2,2,2,55,0,-1,-1,-1,-1,-1,11397,11374,9793,8387,8429,7691,10220,3514,7242,3636,5983,3889,0
150000,2,2,1,21,-1,-1,0,-1,-1,-1,40006,35256,34115,30898,40664,44843,12474,29583,4680,11108,11633,12974,0
200000,1,3,1,62,0,2,0,3,0,1,32972,37502,34046,37035,46061,49622,28531,32550,24664,25264,29543,22762,0
300000,2,2,1,33,-1,-1,-1,0,-1,-1,150990,166307,153664,116942,95469,78489,60366,69315,79664,60973,73443,46195,0
100000,2,2,2,60,4,4,3,3,4,0,19499,26570,25203,21364,21311,27807,10019,2176,2752,14004,7434,17955,1
50000,1,2,1,31,-1,-1,-1,-1,-1,-1,6485,5830,5473,4592,5394,7123,3492,5171,4592,3926,885,3510,0
10000,2,2,2,64,0,-1,-1,-1,0,-1,4940,4893,4883,4016,4420,4132,820,858,2268,822,3313,3670,0
100000,2,1,2,29,0,1,0,-1,2,0,49861,58266,51957,51462,51622,44641,11192,20965,29729,35703,29543,6728,0
200000,1,1,1,49,-1,0,-1,0,-1,-1,25945,24903,22369,24343,20564,24558,3790,8367,4482,5979,14552,5618,0
80000,1,1,1,42,0,-1,0,-1,-1,0,7407,7426,7166,8210,11197,11885,5064,5214,1675,4138,4707,8036,0
30000,2,2,2,69,-1,1,-1,3,-1,0,2814,2132,2658,2895,2641,2464,1667,877,2263,1996,560,1191,0
50000,2,2,1,58,5,4,3,5,5,3,3277,2526,3561,4054,5213,6401,1128,1074,411,2238,1198,3403,1
80000,2,1,1,24,0,-1,-1,0,-1,0,38406,48235,49856,52497,51946,54497,25274,27606,22912,33313,30206,22750,0
200000,2,3,1,44,3,0,2,0,-1,0,73217,87002,96930,104561,90705,103400,58856,53649,74629,24546,26624,10058,1
30000,2,2,2,28,-1,-1,0,0,1,-1,5776,5922,6250,5796,5691,5563,4895,2782,2353,3669,1371,4270,1
100000,2,2,1,61,-1,-1,-1,0,-1,1,43969,46902,56271,66433,87803,83262,22105,22803,11161,23806,11823,8707,0
200000,1,1,2,54,3,2,4,1,1,4,104494,96177,87203,93820,84950,73395,33553,46814,54653,35935,32008,8008,1
500000,2,1,1,34,1,-1,-1,-1,-1,0,256685,179005,183741,177101,216978,224758,215214,83674,137065,83725,61137,156939,0
20000,1,2,2,59,2,0,-1,-1,-1,-1,2166,2208,2189,2535,3129,3029,254,365,1822,1111,2376,1615,0
300000,2,2,2,38,-1,-1,-1,1,2,1,187995,140616,155004,116311,115737,103190,123523,81899,20447,88250,48022,39463,0
100000,1,3,2,55,1,4,3,0,3,0,20706,19444,22732,23951,22330,25127,11574,13251,3762,14165,4078,13458,0
200000,1,2,2,61,0,0,-1,-1,0,1,41524,37394,38524,44228,47751,61315,16176,6391,14233,12742,41189,53752,0
20000,2,1,1,32,-1,-1,-1,-1,-1,-1,12035,13450,7535,5855,4794,4886,10611,6161,6212,1763,3481,1723,0
80000,1,2,2,56,-1,-1,-1,-1,-1,-1,21171,19888,18153,21288,15996,16883,11202,17062,2267,4032,14156,14759,0
100000,2,3,1,23,-1,-1,-1,-1,-1,-1,15864,20293,21625,23880,21927,22051,8869,11309,6899,21055,8854,12596,0
50000,2,3,2,22,2,5,0,0,2,3,22899,15593,17536,20676,19334,21001,11615,7764,6644,7201,4178,5298,0
80000,2,3,1,37,-1,0,0,-1,-1,-1,24573,22176,24149,17542,16606,19574,17988,18757,7455,4903,4159,6929,0
100000,1,2,1,45,1,3,0,1,-1,0,32046,24479,28404,28956,27708,27609,21815,15826,22678,3286,8564,11948,0
100000,1,1,2,36,3,5,2,4,2,4,29741,38981,30511,27136,23373,24601,5750,18057,14250,4866,5349,11591,1
10000,2,2,2,23,1,0,0,0,3,2,5672,7123,6263,6140,5004,4854,1561,3483,3861,1080,2640,508,1
80000,2,2,2,54,1,2,0,2,0,4,7148,9224,9647,8241,7107,6373,2304,5084,6660,3154,2230,4058,0
30000,1,3,1,58,-1,0,0,-1,5,2,4176,3961,3962,4386,4043,4627,2005,1597,1058,3340,2656,3252,0
300000,1,3,1,62,-1,0,-1,-1,-1,0,114268,119522,116431,107792,95606,105738,28174,55073,74332,88054,17061,11923,0
500000,2,2,1,44,3,4,3,3,1,2,81720,44462,54160,54094,67339,62892,34472,21108,25568,26838,5109,11082,1
50000,1,1,2,68,-1,-1,-1,0,0,-1,3760,3370,3164,3293,3155,3101,2599,825,1838,1226,1285,2284,0
30000,2,2,2,52,1,-1,1,0,0,3,4560,3950,4356,5269,5383,4929,2735,1703,2637,2546,3699,3104,0
30000,1,3,1,54,0,3,2,1,2,2,10133,7982,8677,7174,7948,8560,1386,2672,1360,4652,1982,2437,0
80000,2,2,2,40,-1,-1,-1,-1,-1,-1,12736,14351,16625,11447,10266,9316,4278,11589,14467,6781,2632,2493,0
300000,2,1,1,66,-1,-1,-1,-1,-1,-1,120251,120559,75723,73724,72926,98063,14125,66780,10545,26477,21061,52104,0
80000,1,2,2,22,0,0,0,1,0,1,29524,26904,18465,16714,16708,18983,11807,22090,7209,6186,4670,5897,0
20000,2,2,1,50,-1,0,-1,-1,-1,-1,7245,8622,6225,6428,5874,7319,2195,6865,3993,760,3801,5979,0
10000,1,3,2,28,7,4,3,0,2,1,3455,3324,3838,3243,3364,3817,1232,401,2651,1575,1672,2058,1
30000,2,2,2,31,-1,-1,0,-1,1,0,1540,1731,1627,1677,1616,1660,879,275,1344,1381,353,247,0
200000,2,2,3,32,5,2,0,3,2,1,85214,112105,98218,112203,102026,113854,52730,60615,16304,37497,49128,14403,1
100000,1,1,2,69,1,2,3,2,2,2,29358,29171,30346,31845,31055,40218,10054,11332,8489,23794,11793,12330,0
100000,2,2,1,23,1,0,2,2,0,1,12156,11897,14846,11498,12428,14339,9937,3931,11538,7228,1512,5747,0
50000,2,1,2,32,-1,-1,0,-1,-1,0,9222,8613,8632,9771,10282,10871,5401,4654,5298,2438,2167,7944,0
300000,2,2,2,36,1,5,1,0,1,0,72996,58433,70076,67659,46139,46700,49525,29791,31114,48899,19704,20889,0
50000,1,3,2,29,-1,-1,0,-1,0,-1,17529,18636,14517,11362,11799,11123,9851,15829,12755,4967,3328,2891,0
200000,2,2,2,35,0,-1,-1,-1,-1,2,29341,32144,21366,15817,18465,17079,5341,10307,11042,6190,4896,5569,0
300000,1,2,1,47,-1,-1,-1,0,-1,-1,148487,144875,117953,105146,97635,67729,114877,66539,103559,10840,26365,53825,0
80000,2,2,2,59,2,1,2,4,0,0,38531,41113,39474,45988,45366,34889,25150,10021,14203,15816,21409,6200,0
300000,1,3,2,50,0,0,-1,0,0,-1,87791,79464,83715,72629,55727,56707,10395,26973,58020,48882,47595,47643,0
50000,2,3,2,34,0,1,1,2,1,1,30610,34096,33872,38909,34581,34520,18926,27795,5140,7876,13174,23853,1
150000,2,2,2,58,-1,5,3,2,1,3,47537,50490,54405,50980,60267,72875,30985,38185,5964,11238,31771,52602,1
20000,1,2,2,64,-1,-1,-1,-1,-1,-1,4966,4353,3563,3489,3500,2720,1720,610,1832,715,413,1982,0
80000,2,2,1,27,0,1,2,4,3,-1,12882,14013,13914,15977,10343,12262,10010,7683,1723,9427,1971,8337,0
30000,2,2,1,33,2,2,3,2,2,2,1559,1257,1255,1265,1352,1042,522,790,594,695,1067,177,1
20000,1,2,1,28,-1,4,-1,0,0,2,7893,8784,5587,5589,5949,6112,6885,7417,2894,3544,611,5423,0
10000,2,3,2,40,-1,-1,1,1,0,0,2982,3420,3124,3175,3521,4075,442,918,670,749,876,3370,0
50000,2,2,1,40,2,0,0,-1,-1,0,29773,29915,28832,33936,30773,34555,9254,16015,8273,11625,6963,15254,0
100000,1,2,1,31,2,7,6,5,3,4,31261,38564,40887,27963,23750,19546,13425,6872,26743,11624,6468,8803,1
80000,2,1,2,41,0,-1,2,-1,1,-1,7806,6167,7129,7313,7655,6327,6443,893,3803,4017,2841,5332,1
50000,2,2,2,55,2,1,0,2,2,3,20712,20918,23498,26983,19618,19445,7603,14464,3932,17898,13226,3820,1
1000000,1,2,1,59,-1,-1,-1,-1,-1,-1,466877,355291,366823,489341,561997,606713,414082,55640,271524,159715,268770,475331,0
500000,2,1,2,31,-1,0,0,-1,1,-1,249547,240468,301243,323135,239395,240807,191447,184809,44288,271458,101009,50363,0
20000,2,3,1,52,1,1,3,2,0,-1,12945,11974,10454,14583,14521,15581,6099,9218,4303,4578,7688,6622,0
80000,1,3,1,36,0,-1,0,0,0,-1,31467,26852,32911,33520,27311,29132,15884,13344,17865,17415,20133,15564,0
150000,2,3,1,28,3,-1,0,1,0,0,44492,30366,27034,22335,13369,14747,11779,17763,17775,15752,9389,8365,1
150000,2,1,2,58,-1,2,2,1,0,1,18390,20041,19323,14993,14430,14633,12084,14807,12450,10303,1591,4377,0
50000,2,2,1,35,-1,0,1,3,0,0,26131,24773,25149,26455,25207,36612,2448,6830,8403,18866,5464,6459,1
150000,2,1,1,48,-1,-1,-1,-1,-1,-1,17486,19546,22722,29394,33868,41243,11753,7511,14713,26398,13819,20185,0
20000,1,2,1,69,2,0,2,3,2,0,5057,3889,2825,2827,2467,2703,744,1052,1993,978,1268,1614,0
50000,1,1,2,41,-1,-1,-1,0,0,2,7426,7984,8841,8761,8429,8203,5247,6997,7455,2107,7523,4489,0
150000,1,2,1,55,-1,-1,0,2,-1,-1,80456,57905,76754,81164,85619,81170,26356,44749,34486,47370,36957,38622,0
100000,2,1,1,67,3,4,4,3,3,4,61907,67395,65513,61221,63459,63962,14619,22323,12722,7638,21219,14065,1
200000,2,1,2,46,3,1,2,1,1,1,47303,50695,54397,60411,57108,27852,21305,24467,19962,23631,36091,9113,0
10000,2,2,1,39,0,1,2,-1,0,0,3569,3481,4206,4746,4159,4439,2311,1102,2092,2509,2858,1432,0
30000,2,1,0,63,-1,0,1,1,3,0,7559,6810,6911,6864,6010,4162,6528,1629,3828,4895,3085,2668,0
10000,2,3,2,53,1,6,0,0,2,0,5109,4648,3970,4617,4096,3962,3862,3557,1822,1230,852,2058,0
30000,1,1,2,53,1,1,2,4,1,2,3264,2841,2659,2414,2735,2088,342,1987,1037,415,782,790,0
10000,2,2,2,57,1,1,2,-1,3,2,4526,4064,4726,3490,3390,4185,3476,2666,2736,2333,1960,1921,1
80000,1,1,2,32,0,0,2,4,2,2,12144,13479,12706,10772,9464,12412,5516,3956,1539,3543,2889,5600,1
100000,1,2,1,65,1,-1,1,0,1,-1,36727,43432,41321,26752,25690,28208,23355,34575,21675,11452,20948,21660,0
150000,1,1,2,69,1,2,-1,1,0,1,23350,16655,16065,19815,19373,18951,17873,10607,7024,13501,7506,8135,1
80000,2,4,2,38,0,0,1,0,-1,0,44302,52556,61061,60456,47181,50078,7655,28242,17835,19459,42084,31244,0
10000,2,3,2,60,-1,-1,-1,-1,-1,-1,694,730,847,780,936,1107,575,443,553,532,796,875,1
150000,1,3,2,37,-1,-1,-1,-1,-1,-1,22263,19586,17332,17651,18317,16696,11307,2239,13551,8930,7461,4863,0
20000,2,1,2,53,-1,0,-1,-1,0,-1,3020,3817,4341,4039,3671,4534,1054,1702,1122,2005,1871,1388,0
300000,2,2,1,24,0,2,-1,0,2,-1,98443,89649,76086,82944,101913,91435,12715,79108,55458,26676,13235,53454,0
10000,2,3,1,53,0,-1,1,0,0,3,776,888,798,745,773,795,309,528,519,533,507,523,1
100000,1,2,1,29,0,0,0,-1,-1,-1,41954,39092,43648,49146,51488,56931,21676,15669,7093,43629,22835,23718,0
300000,1,1,1,37,-1,-1,-1,-1,-1,-1,102789,104398,114238,92586,92491,100332,64027,65219,73317,83153,82509,20541,0
100000,1,2,2,37,0,1,1,2,3,1,16366,17721,19650,21476,34886,36551,5699,8759,12391,9538,20465,9486,0
100000,2,3,2,48,0,0,0,3,0,0,37778,34589,43623,39110,45457,46655,13720,27074,7279,14984,26516,20146,0
